CATEGORY,SUBCAT_GRP,SUBCATEGORY,ITEM_NAME,VENDOR_NAME,Brand,Yesterday_Sales_ThisYear,Yesterday_Sales_LastYear,WeekToDate_Sales_ThisYear,WeekToDate_Sales_LastYear,LastWeek_Sales_ThisYear,LastWeek_Sales_LastYear,MonthToDate_Sales_ThisYear,MonthToDate_Sales_LastYear,YearToDate_Sales_ThisYear,YearToDate_Sales_LastYear,Yesterday_Units_ThisYear,Yesterday_Units_LastYear,WeekToDate_Units_ThisYear,WeekToDate_Units_LastYear,LastWeek_Units_ThisYear,LastWeek_Units_LastYear,MonthToDate_Units_ThisYear,MonthToDate_Units_LastYear,YearToDate_Units_ThisYear,YearToDate_Units_LastYear
C49 BAKING - SPICES,SCG SPICES,C49S10 SPICES AND HERBS,Item2596,Supplier133,Private,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
C49 BAKING - SPICES,SCG SPICES,C49S10 SPICES AND HERBS,Item2597,Supplier133,Private,$0 ,$0 ,$0 ,$0 ,$0 ,($7),$0 ,($13),$0 ,($4), -   , -   , -   , -   , -   , (1), -   , (2), -   , (0)
C49 BAKING - SPICES,SCG SPICES,C49S10 SPICES AND HERBS,Item2598,Supplier133,Private,$0 ,$0 ,$0 ,$0 ,$0 ,($3),$0 ,($8),($28),$0 , -   , -   , -   , -   , -   , (0), -   , (1), (4), 1 
C49 BAKING - SPICES,SCG SPICES,C49S10 SPICES AND HERBS,Item2599,Supplier133,Private,$0 ,$0 ,$0 ,$0 ,$0 ,($3),$0 ,($13),$2 ,($9), -   , -   , -   , -   , -   , (1), -   , (3), 0 , (2)
C49 BAKING - SPICES,SCG SPICES,C49S10 SPICES AND HERBS,Item2600,Supplier133,National,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
C49 BAKING - SPICES,SCG SPICES,C49S10 SPICES AND HERBS,Item2601,Supplier133,Private,$0 ,$0 ,$3 ,$0 ,$0 ,$2 ,$6 ,$12 ,$6 ,$56 , -   , -   , 0 , -   , -   , 0 , 1 , 2 , 1 , 7 
C49 BAKING - SPICES,SCG SPICES,C49S10 SPICES AND HERBS,Item2602,Supplier133,Private,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$2 ,($5),$5 , -   , -   , -   , 0 , -   , -   , -   , 0 , (1), 1 
C49 BAKING - SPICES,SCG SPICES,C49S10 SPICES AND HERBS,Item2603,Supplier133,National,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,($8),$0 ,$26 , -   , -   , -   , -   , -   , -   , -   , (1), -   , 3 
C49 BAKING - SPICES,SCG SPICES,C49S10 SPICES AND HERBS,Item2604,Supplier133,Private,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,($9), -   , -   , -   , -   , -   , -   , -   , -   , -   , (1)
C49 BAKING - SPICES,SCG SPICES,C49S10 SPICES AND HERBS,Item2605,Supplier133,Private,$0 ,$0 ,$0 ,$0 ,$0 ,($7),$0 ,($11),($10),($22), -   , -   , -   , -   , -   , (1), -   , (1), (1), (3)
C49 BAKING - SPICES,SCG SPICES,C49S10 SPICES AND HERBS,Item2606,Supplier133,Private,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,($5),$0 , -   , -   , -   , -   , -   , -   , -   , -   , (1), -   
C49 BAKING - SPICES,SCG SPICES,C49S10 SPICES AND HERBS,Item2607,Supplier133,Private,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,($7),($11), -   , -   , -   , -   , -   , -   , -   , -   , (1), (2)
C49 BAKING - SPICES,SCG SPICES,C49S10 SPICES AND HERBS,Item2608,Supplier133,Private,$0 ,$0 ,$0 ,$0 ,$0 ,$5 ,$0 ,$2 ,$0 ,$3 , -   , -   , -   , -   , -   , 1 , -   , 0 , -   , 0 
C49 BAKING - SPICES,SCG SPICES,C49S10 SPICES AND HERBS,Item2609,Supplier133,Private,$0 ,$0 ,$0 ,$0 ,$0 ,$3 ,$0 ,$6 ,$3 ,$7 , -   , -   , -   , -   , -   , 0 , -   , 1 , 0 , 1 
C49 BAKING - SPICES,SCG SPICES,C49S10 SPICES AND HERBS,Item2610,Supplier410,National,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
C49 BAKING - SPICES,SCG SPICES,C49S10 SPICES AND HERBS,Item2611,Supplier133,National,($3),$0 ,$15 ,($4),$58 ,$0 ,$74 ,($4),"$11,227 ",($19), -   , -   , 5 , (1), 10 , -   , 13 , (1)," 1,566 ", (3)
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2612,Supplier410,National,"$3,420 ","$1,899 ","$231,670 ","$100,685 ","$104,828 ","$103,569 ","$338,244 ","$236,577 ","$79,715 ","$69,319 ", 446 , 275 ," 30,332 "," 14,609 "," 13,241 "," 15,977 "," 43,305 "," 36,047 "," 9,994 "," 10,757 "
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2613,Supplier412,National,"$6,787 ","$12,930 ","$44,575 ","$62,584 ","$1,809 ","$1,949 ","$194,562 ","$208,406 ","$96,961 ","$40,855 ", 972 ," 1,852 "," 6,514 "," 8,966 ", 268 , 279 ," 28,663 "," 29,853 "," 14,096 "," 5,853 "
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2614,Supplier412,National,"$4,452 ","$3,961 ","$55,873 ","$36,074 ","$35,701 ","$36,330 ","$191,340 ","$150,170 ","$849,301 ","$791,663 ", 812 , 796 ," 10,196 "," 7,253 "," 6,515 "," 7,307 "," 34,917 "," 30,201 "," 154,988 "," 179,433 "
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2615,Supplier133,National,"$3,869 ","$7,432 ","$16,462 ","$17,425 ","$15,397 ","$22,478 ","$11,659 ","$14,332 ","$462,727 ","$452,277 ", 908 ," 1,804 "," 3,864 "," 4,163 "," 3,614 "," 5,343 "," 2,737 "," 3,414 "," 108,690 "," 108,817 "
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2616,Supplier133,National,"$4,683 ","$5,443 ","$20,659 ","$17,919 ","$2,631 ","$3,558 ","$26,411 ","$29,205 ","$475,031 ","$435,984 "," 1,099 "," 1,295 "," 4,849 "," 4,262 ", 618 , 853 ," 6,200 "," 6,972 "," 111,506 "," 105,152 "
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2617,Supplier412,National,"$4,698 ",$0 ,"$4,317 ",$0 ,"$21,539 ",$0 ,"$58,503 ",$0 ,"$257,750 ",$0 , 786 , -   , 722 , -   ," 3,602 ", -   ," 9,783 ", -   ," 43,104 ", -   
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2618,Supplier133,National,"$2,369 ","$2,046 ","$26,506 ","$18,105 ","$33,574 ","$35,861 ","$43,767 ","$37,714 ","$83,183 ","$72,604 ", 556 , 486 ," 6,222 "," 4,304 "," 7,881 "," 8,525 "," 10,274 "," 8,963 "," 19,526 "," 17,462 "
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2619,Supplier412,National,"$3,899 ",$0 ,"$26,032 ",$0 ,"$3,304 ",$0 ,"$73,073 ",$0 ,"$412,016 ",$0 , 652 , -   ," 4,353 ", -   , 553 , -   ," 12,220 ", -   ," 68,907 ", -   
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2620,Supplier133,National,"$3,485 ",$0 ,"$24,451 ",$0 ,"$10,753 ",$0 ,"$29,391 ",$0 ,"$248,408 ",$0 , 700 , -   ," 4,910 ", -   ," 2,159 ", -   ," 5,902 ", -   ," 49,882 ", -   
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2621,Supplier133,National,$757 ,$0 ,"$49,625 ",$0 ,"$7,864 ",$0 ,"$65,908 ",$0 ,"$137,131 ",$0 , 131 , -   ," 8,599 ", -   ," 1,385 ", -   ," 11,495 ", -   ," 24,063 ", -   
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2622,Supplier133,National,"$1,564 ",$0 ,"$14,194 ",$0 ,"$9,780 ",$0 ,"$37,810 ",$0 ,"$125,390 ",$0 , 328 , -   ," 2,989 ", -   ," 2,183 ", -   ," 8,276 ", -   ," 27,818 ", -   
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2623,Supplier133,National,$116 ,$120 ,"$9,424 ","$9,215 ","$2,979 ","$4,489 ","$57,188 ","$69,994 ","$23,578 ","$27,526 ", 27 , 28 ," 2,212 "," 2,173 ", 699 ," 1,056 "," 13,426 "," 16,467 "," 5,535 "," 6,539 "
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2624,Supplier133,National,"$2,921 ","$3,692 ","$9,974 ","$9,467 ","$25,673 ","$37,645 ","$29,515 ","$34,939 ","$220,539 ","$286,652 ", 686 , 867 ," 2,341 "," 2,222 "," 6,026 "," 8,837 "," 6,929 "," 8,202 "," 51,773 "," 68,092 "
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2625,Supplier412,National,"$1,638 ","$2,779 ","$19,868 ","$26,459 ","$5,791 ","$11,817 ","$66,351 ","$108,297 ","$143,611 ","$287,674 ", 298 , 558 ," 3,508 "," 5,314 "," 1,057 "," 2,373 "," 11,982 "," 21,748 "," 26,134 "," 57,768 "
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2626,Supplier412,National,$61 ,$150 ,"$1,444 ","$2,727 ","$10,174 ","$31,537 ","$39,889 ","$93,302 ","$166,694 ","$282,375 ", 11 , 30 , 255 , 548 ," 1,857 "," 6,333 "," 7,201 "," 18,736 "," 30,328 "," 56,703 "
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2627,Supplier410,National,"$1,562 ","$2,068 ","$2,132 ","$2,700 ","$9,429 ","$14,355 ","$10,529 ","$14,317 ","$87,447 ","$135,072 ", 182 , 259 , 249 , 338 ," 1,100 "," 1,905 "," 1,228 "," 1,881 "," 10,213 "," 17,949 "
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2628,Supplier133,National,$979 ,$0 ,"$7,270 ",$0 ,"$2,787 ",$0 ,"$19,646 ",$0 ,"$46,219 ",$0 , 170 , -   ," 1,263 ", -   , 509 , -   ," 3,534 ", -   ," 8,408 ", -   
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2629,Supplier412,National,$834 ,$83 ,"$3,335 ",$359 ,$115 ,$20 ,$801 ,$138 ,"$149,115 ","$53,459 ", 153 , 17 , 594 , 72 , 21 , 4 , 146 , 28 ," 27,200 "," 10,745 "
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2630,Supplier410,National,$887 ,"$1,310 ","$7,895 ","$10,685 ","$7,314 ","$11,861 ","$15,239 ","$19,140 ","$120,320 ","$117,848 ", 90 , 141 , 799 ," 1,150 ", 740 ," 1,277 "," 1,542 "," 2,059 "," 12,178 "," 12,985 "
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2631,Supplier412,National,$181 ,$0 ,"$5,682 ",$0 ,"$4,874 ",$0 ,"$24,209 ",$0 ,"$63,195 ",$0 , 36 , -   ," 1,141 ", -   , 979 , -   ," 4,861 ", -   ," 12,690 ", -   
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2632,Supplier135,National,$30 ,$0 ,"$4,314 ",$0 ,"$2,424 ",$0 ,"$2,294 ",$0 ,"$4,524 ",$0 , 5 , -   , 664 , -   , 386 , -   , 362 , -   , 716 , -   
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2633,Supplier168,National,$175 ,$163 ,"$1,769 ","$1,516 ","$5,669 ","$7,010 ","$9,086 ","$8,925 ","$30,789 ","$32,869 ", 18 , 16 , 177 , 152 , 568 , 702 , 910 , 894 ," 3,085 "," 3,294 "
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2634,Supplier426,National,$264 ,$228 ,"$3,815 ","$2,594 ",$426 ,$398 ,"$10,558 ","$8,559 ","$33,375 ","$32,129 ", 40 , 34 , 572 , 389 , 64 , 60 ," 1,583 "," 1,282 "," 5,003 "," 4,991 "
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2635,Supplier410,National,$23 ,$24 ,$48 ,$32 ,$238 ,$349 ,"$7,601 ","$7,367 ","$4,578 ","$4,924 ", 3 , 4 , 7 , 5 , 33 , 57 ," 1,069 "," 1,200 ", 643 , 822 
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2636,Supplier135,National,$129 ,$137 ,"$2,254 ","$1,915 ","$1,576 ","$2,288 ","$6,152 ","$6,221 ","$10,754 ","$10,559 ", 13 , 15 , 226 , 213 , 158 , 255 , 616 , 693 ," 1,078 "," 1,176 "
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2637,Supplier410,National,$281 ,$360 ,$312 ,$259 ,"$2,085 ","$2,225 ","$4,894 ","$4,706 ","$51,002 ","$45,158 ", 38 , 52 , 42 , 37 , 279 , 341 , 654 , 710 ," 6,820 "," 6,926 "
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2638,Supplier183,National,$242 ,$174 ,"$1,635 ",$970 ,"$1,649 ","$1,639 ","$3,704 ","$3,015 ","$20,326 ","$18,447 ", 35 , 25 , 234 , 139 , 236 , 235 , 531 , 432 ," 2,912 "," 2,643 "
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2639,Supplier133,National,$142 ,$129 ,$809 ,$492 ,$68 ,$56 ,"$2,076 ","$1,406 ","$7,072 ","$5,167 ", 33 , 30 , 190 , 115 , 16 , 13 , 487 , 330 ," 1,660 "," 1,264 "
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2640,Supplier410,National,$69 ,$167 ,$266 ,$388 ,"$1,229 ","$2,526 ","$1,587 ","$2,302 ","$14,091 ","$19,448 ", 14 , 36 , 53 , 85 , 247 , 589 , 319 , 529 ," 2,838 "," 4,521 "
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2641,Supplier410,National,$107 ,$355 ,$545 ,$862 ,$275 ,$591 ,"$1,403 ","$2,586 ","$6,230 ","$52,602 ", 23 , 78 , 119 , 188 , 60 , 140 , 306 , 601 ," 1,360 "," 12,485 "
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2642,Supplier135,National,$36 ,$163 ,$29 ,$89 ,$735 ,"$2,325 ","$2,392 ","$5,542 ","$16,796 ","$16,368 ", 6 , 22 , 6 , 12 , 134 , 313 , 438 , 747 ," 3,112 "," 2,230 "
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2643,Supplier135,National,$55 ,$76 ,$255 ,$198 ,$595 ,$436 ,$210 ,$188 ,"$4,598 ","$4,044 ", 9 , 13 , 41 , 34 , 84 , 74 , 31 , 32 , 636 , 688 
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2644,Supplier135,National,$58 ,$149 ,$331 ,$918 ,$121 ,$245 ,"$1,642 ","$3,480 ","$10,345 ","$17,810 ", 6 , 19 , 37 , 115 , 13 , 31 , 183 , 436 ," 1,155 "," 2,251 "
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2645,Supplier135,National,$29 ,$0 ,$164 ,$0 ,$104 ,$0 ,$233 ,$0 ,$508 ,$0 , 5 , -   , 26 , -   , 16 , -   , 37 , -   , 81 , -   
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2646,Supplier508,National,$13 ,$104 ,$284 ,$423 ,$94 ,$135 ,$830 ,"$1,096 ","$4,086 ","$4,669 ", 2 , 17 , 41 , 71 , 14 , 23 , 118 , 183 , 573 , 781 
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2647,Supplier412,National,$4 ,$1 ,$16 ,$20 ,$4 ,$6 ,$118 ,$141 ,$230 ,$104 , 1 , 0 , 4 , 4 , 1 , 1 , 30 , 28 , 60 , 21 
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2648,Supplier133,National,$6 ,$19 ,$19 ,$68 ,$83 ,$97 ,$296 ,$445 ,"$7,327 ","$35,382 ", 2 , 5 , 6 , 19 , 26 , 23 , 81 , 113 ," 1,761 "," 8,510 "
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2649,Supplier133,National,$4 ,"$2,106 ",$7 ,"$11,681 ",$0 ,"$23,014 ",$4 ,"$57,312 ",$7 ,"$81,257 ", 1 , 498 , 2 ," 2,757 ", -   ," 5,427 ", 1 ," 13,515 ", 2 ," 19,360 "
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2650,Supplier133,National,$2 ,"$1,857 ",$1 ,$884 ,$18 ,"$20,324 ",$82 ,"$55,596 ",$192 ,"$126,567 ", 1 , 436 , 0 , 207 , 4 ," 4,771 ", 19 ," 13,051 ", 45 ," 30,005 "
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2651,Supplier133,National,$0 ,"$1,393 ",$14 ,"$4,259 ",$2 ,"$24,252 ",$363 ,"$77,789 ","$25,003 ","$297,849 ", 0 , 331 , 5 ," 1,012 ", 8 ," 5,768 ", 148 ," 18,565 "," 5,958 "," 71,928 "
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2652,Supplier133,National,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2653,Supplier133,National,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,($1),$0 , -   , -   , -   , -   , -   , -   , -   , -   , (0), -   
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2654,Supplier133,National,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$15 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 4 
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2655,Supplier133,National,$0 ,$0 ,$0 ,$1 ,$0 ,$1 ,$1 ,$26 ,($3),$633 , -   , -   , -   , 0 , 0 , 1 , 1 , 14 , (1), 330 
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2656,Supplier410,National,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$8 ,$0 , -   , -   , -   , -   , -   , -   , -   , -   , 2 , -   
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2657,Supplier133,National,$0 ,$97 ,$0 ,$42 ,$0 ,$125 ,$1 ,"$1,697 ",$1 ,"$68,012 ", -   , 24 , -   , 11 , 0 , 31 , 0 , 433 , 1 ," 17,239 "
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2658,Supplier410,National,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,($9),$0 , -   , -   , -   , -   , -   , -   , -   , -   , (2), -   
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2659,Supplier133,National,$0 ,$865 ,$0 ,"$7,846 ",($2),"$12,770 ",($3),"$41,858 ",$3 ,"$182,609 ", -   , 210 , -   ," 1,904 ", (1)," 3,100 ", (1)," 10,160 ", 1 ," 45,186 "
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2660,Supplier133,National,$0 ,$0 ,$0 ,$0 ,$50 ,$0 ,$179 ,$0 ,$156 ,($3), -   , -   , -   , -   , 13 , -   , 45 , -   , 39 , (1)
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2661,Supplier133,National,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,($4),$0 , -   , -   , -   , -   , -   , -   , -   , -   , (1), -   
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2662,Supplier133,National,$0 ,$0 ,($2),($2),$0 ,$0 ,($2),($4),($7),($6), -   , -   , (1), (1), -   , -   , (1), (1), (2), (2)
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2663,Supplier133,National,$0 ,"$1,105 ",$0 ,"$4,281 ",$0 ,"$13,618 ",$1 ,"$15,804 ",$284 ,"$160,554 ", -   , 259 , -   ," 1,005 ", -   ," 3,197 ", 0 ," 3,710 ", 67 ," 38,117 "
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2664,Supplier133,National,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2665,Supplier412,National,$0 ,"$1,692 ",$0 ,"$9,073 ",$0 ,"$2,274 ",$0 ,"$6,166 ",$14 ,"$103,740 ", -   , 344 , -   ," 1,826 ", -   , 457 , -   ," 1,229 ", (2)," 20,703 "
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2666,Supplier410,National,$0 ,$0 ,($1),$0 ,$0 ,$0 ,($1),$0 ,($3),($6), -   , -   , (0), -   , -   , -   , (0), -   , (1), (1)
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2667,Supplier412,National,$0 ,"$2,422 ",($31),"$12,586 ",($3),"$10,149 ",($2),"$1,948 ",($28),"$30,963 ", -   , 486 , (6)," 2,527 ", (1)," 2,038 ", (0), 391 , (5)," 6,218 "
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2668,Supplier133,National,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,($1), -   , -   , -   , -   , -   , -   , -   , -   , -   , (1)
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2669,Supplier133,National,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,($1), -   , -   , -   , -   , -   , -   , -   , -   , -   , (1)
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2670,Supplier133,National,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$3 ,$0 ,($1),($1), -   , -   , -   , -   , -   , -   , 1 , -   , -   , (1)
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2671,Supplier133,National,$0 ,"$1,217 ",($2),"$5,298 ",$104 ,"$5,701 ",$102 ,"$14,444 ",$67 ,"$39,742 ", -   , 244 , (0)," 1,064 ", 22 ," 1,145 ", 21 ," 2,900 ", 14 ," 7,980 "
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2672,Supplier133,National,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$284 ,$0 , -   , -   , -   , -   , -   , -   , -   , -   , 44 , -   
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2673,Supplier133,National,$0 ,"$2,383 ",$0 ,"$13,383 ",($2),"$14,787 ",($2),"$41,420 ",$10 ,"$58,224 ", -   , 599 , -   ," 3,363 ", (1)," 3,715 ", (1)," 10,407 ", 3 ," 14,629 "
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2674,Supplier133,National,$0 ,$0 ,$0 ,$0 ,$0 ,($3),$0 ,($4),$0 ,($0), -   , -   , -   , -   , -   , (1), -   , (1), -   , (0)
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2675,Supplier410,National,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2676,Supplier412,National,$0 ,"$3,317 ",$5 ,"$21,690 ",$1 ,"$27,418 ",$1 ,"$25,142 ",($1),"$8,496 ", -   , 666 , 1 ," 4,355 ", 1 ," 5,506 ", 0 ," 5,049 ", (0)," 1,706 "
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2677,Supplier412,National,$0 ,"$8,483 ",$0 ,"$36,628 ",($2),"$14,607 ",$1 ,"$42,071 ",$1 ,"$86,740 ", -   ," 1,703 ", -   ," 7,355 ", (0)," 2,933 ", -   ," 8,448 ", 1 ," 17,418 "
C49 BAKING - SPICES,SCG SPICES,C49S18 GRILLING AND BBQ SEASONINGS,Item2678,Supplier133,National,($5),$0 ,($2),$0 ,$0 ,$26 ,($2),$19 ,($6),$201 , (1), -   , (0), -   , -   , 6 , (0), 4 , (1), 49 
C49 BAKING - SPICES,SCG SPICES,C49S22 HISPANIC BLENDS AND PEPPERS,Item2679,Supplier141,National,"$2,328 ","$1,958 ","$3,258 ","$2,359 ","$26,997 ","$23,536 ","$68,254 ","$54,577 ","$692,050 ","$580,826 ", 493 , 539 , 690 , 652 ," 5,720 "," 6,511 "," 14,461 "," 15,095 "," 146,626 "," 160,713 "
C49 BAKING - SPICES,SCG SPICES,C49S22 HISPANIC BLENDS AND PEPPERS,Item2680,Supplier410,National,$273 ,$331 ,"$33,311 ","$32,816 ","$38,009 ","$42,208 ","$98,592 ","$108,006 ","$445,687 ","$503,505 ", 32 , 39 ," 3,976 "," 3,901 "," 4,544 "," 5,022 "," 11,765 "," 12,851 "," 53,064 "," 62,643 "
C49 BAKING - SPICES,SCG SPICES,C49S22 HISPANIC BLENDS AND PEPPERS,Item2681,Supplier410,National,"$3,805 ",$816 ,"$27,173 ","$6,669 ","$16,615 ","$7,696 ","$75,327 ","$27,014 ","$234,872 ","$23,410 ", 677 , 164 ," 4,839 "," 1,339 "," 2,956 "," 1,551 "," 13,407 "," 5,449 "," 41,796 "," 4,722 "
